TranscriptID	XBE1	XBC1	XBE2	XBC2	XSE2	XSC2	XTE2	XTC2
GTX0536PRED_006177-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006178-T1	1.396	1.292	1.099	0.922	0.398	0.868	1.737	1.778
GTX0536PRED_006179-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006179-T2	4.057	6.062	3.923	0.247	6.613	8.155	7.082	9.139
GTX0536PRED_006180-T1	4.132	5.35	4.709	3.974	1.203	1.758	2.594	2.192
GTX0536PRED_006181-T1	4.401	5.636	3.078	6.298	6.803	9.711	5.708	6.882
GTX0536PRED_006182-T1	1.559	1.862	1.911	1.373	0.647	0.681	1.227	1.296
GTX0536PRED_006183-T1	2.211	1.503	2.123	1.599	0.604	1.041	1.051	1.458
GTX0536PRED_006184-T1	3.1	3.223	3.162	2.841	0.938	0.956	1.786	1.896
GTX0536PRED_006185-T1	0.807	1.062	0.605	0.474	0.258	0.317	1.069	0.927
GTX0536PRED_006186-T1	0.424	0.321	0.379	0.421	0.052	0	0.057	0.056
GTX0536PRED_006187-T1	12.185	11.204	13.701	14.369	6.363	6.326	20.75	8.656
GTX0536PRED_006188-T1	3.065	3.189	4.059	4.357	2.214	3.444	5.1	4.418
GTX0536PRED_006189-T1	3.943	3.55	5.31	3.683	0.128	0.302	1.775	1.181
GTX0536PRED_006189-T2	0.074	0	0.28	0.063	0	0	0.078	0
GTX0536PRED_006190-T1	0	0	0	0	0	0	0	1.142
GTX0536PRED_006190-T2	2.164	1.333	2.076	2.229	0.429	0.881	1.254	0
GTX0536PRED_006190-T3	0	0	0	0	0	0	0	0
GTX0536PRED_006191-T1	3.852	2.596	4.031	3.308	2.029	2.81	3.409	2.695
GTX0536PRED_006192-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006193-T1	1.806	1.577	1.771	1.976	1.181	1.337	2.199	1.769
GTX0536PRED_006194-T1	35.888	29.334	38.783	27.277	25.242	34.193	27.905	26.801
GTX0536PRED_006195-T1	0.825	0.341	0.614	0.377	0.024	0.026	0.14	1.365
GTX0536PRED_006196-T1	2.573	1.924	2.943	1.755	1.286	1.75	1.937	2.081
GTX0536PRED_006197-T1	5.299	4.15	7.72	6.74	6.384	9.07	6.405	4.19
GTX0536PRED_006198-T1	2.186	1.691	2.077	1.983	1.125	1.45	1.898	1.703
GTX0536PRED_006199-T1	5.47	5.623	6.739	5.71	4.703	5.674	5.006	5.046
GTX0536PRED_006200-T1	4.376	3.65	4.053	3.365	2.193	2.834	3.778	3.14
GTX0536PRED_006201-T1	79.833	83.801	89.313	51.655	18.535	23.573	77.006	58.586
GTX0536PRED_006202-T1	19.37	21.686	17.202	15.713	0	0	25.549	19.434
GTX0536PRED_006202-T2	14.456	15.647	19.595	15.319	14.404	16.642	13.838	9.626
GTX0536PRED_006203-T1	1.561	2.095	2.568	2.477	0.248	0.147	1.342	1.596
GTX0536PRED_006204-T1	5.611	5.575	4.74	4.184	1.568	2.628	4.43	3.192
GTX0536PRED_006205-T1	0.347	0.274	0.3	0.265	0.237	0.261	0.198	0.149
GTX0536PRED_006206-T1	3.83	2.136	2.364	1.074	0.455	0.239	1.672	1.689
GTX0536PRED_006207-T1	0.988	0.234	0.772	0.777	0.138	0	0.603	0.218
GTX0536PRED_006208-T1	5.629	6.676	6.521	6.279	3.468	3.831	6.892	3.906
GTX0536PRED_006209-T1	1.042	0.897	1.848	1.844	0.854	1.016	0.9	0.952
GTX0536PRED_006209-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006210-T1	1.15	0.826	0.865	0.759	0.301	0.496	1.03	0.912
GTX0536PRED_006211-T1	18.32	13.162	18.859	9.918	5.111	4.336	9.385	9.884
GTX0536PRED_006212-T1	0	0	0	0	0	0	0	1.026
GTX0536PRED_006213-T1	12.426	10.433	12.428	9.2	6.227	9.669	8.562	7.539
GTX0536PRED_006214-T1	1.693	1.281	1.748	0.924	0	0	1.174	0.918
GTX0536PRED_006214-T2	0.352	0.282	0.133	0.346	0.199	0.271	0.051	0.136
GTX0536PRED_006215-T1	0.993	0.881	0.942	0.948	0.052	0.073	0.58	0.771
GTX0536PRED_006216-T1	2.877	2.439	3.05	2.648	1.209	1.991	2.46	1.887
GTX0536PRED_006217-T1	6.981	9.518	10.171	8.572	4.506	8.911	8.552	7.132
GTX0536PRED_006218-T1	0.198	0.17	0.097	0.124	0.437	0.138	0.071	0.232
GTX0536PRED_006219-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006220-T1	0	0	0	0	0.197	0.287	0.016	0.016
GTX0536PRED_006221-T1	0	0	0	0	0	0	0.182	0
GTX0536PRED_006221-T2	0.071	0	0	0	0.07	0.037	0	0
GTX0536PRED_006221-T3	0	0.226	0.113	0.168	0	0	0	0.135
GTX0536PRED_006222-T1	2.413	1.768	1.796	1.12	0.997	1.282	1.784	1.592
GTX0536PRED_006223-T1	1.749	1.595	1.059	1.103	0.461	0.43	1.385	1.19
GTX0536PRED_006223-T2	0.284	0.743	0.667	0	0.017	0	0.133	0.093
GTX0536PRED_006224-T1	1.452	0.898	0.8	0.807	1.35	2.248	0.901	0.548
GTX0536PRED_006224-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006225-T1	3.474	3.059	6.552	6.455	5.65	6.914	3.758	2.816
GTX0536PRED_006226-T1	0.818	1.16	0.87	0.684	0.414	0.435	0.399	0.878
GTX0536PRED_006227-T1	12.459	11.213	12.961	6.473	1.094	1.391	8.179	7.124
GTX0536PRED_006228-T1	3.208	2.647	3.235	3.381	0.356	0.859	2.923	1.62
GTX0536PRED_006229-T1	0.104	0.248	0.121	0.059	0	0	0.039	0.037
GTX0536PRED_006230-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006231-T1	0.283	0.146	0.501	0.422	0.313	0.405	0.174	0.222
GTX0536PRED_006232-T1	6.383	5.752	5.854	4.449	1.337	1.465	4.587	4.17
GTX0536PRED_006233-T1	0	0	0	0	0	0	0	0.42
GTX0536PRED_006234-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006235-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006236-T1	1.887	1.397	1.468	1.577	0.611	1.048	3.244	1.872
GTX0536PRED_006237-T1	27.653	24.192	25.356	15.263	18.167	15.05	18.671	15.209
GTX0536PRED_006238-T1	0.045	0.031	0.012	0.016	0	0	0	0.036
GTX0536PRED_006239-T1	0.75	0.343	0.911	0.341	0.36	0.458	0.551	0.488
GTX0536PRED_006240-T1	5.928	4.373	4.985	4.983	3.643	4.683	3.571	3.863
GTX0536PRED_006241-T1	2.401	2.499	2.608	2.389	1.31	1.991	3.877	2.856
GTX0536PRED_006242-T1	1.884	2.644	3.104	2.454	3.029	4.271	2.673	2.391
GTX0536PRED_006243-T1	18.25	17.221	19.804	19.912	24.444	36.268	26.175	31.625
GTX0536PRED_006244-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006245-T1	1.058	1.484	0.92	0.73	0.638	0.766	0.52	0.654
GTX0536PRED_006246-T1	0.916	0.969	1.411	1.427	0.841	0.957	1.411	1.074
GTX0536PRED_006247-T1	1.127	1.137	1.086	1.293	0.568	0.512	1.106	0.99
GTX0536PRED_006248-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006249-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006250-T1	1.848	2.66	2.537	2.177	1.351	1.658	1.342	1.192
GTX0536PRED_006251-T1	0.094	0.026	0.104	0.077	0.012	0	0.063	0.136
GTX0536PRED_006252-T1	6.285	5.339	8.121	5.888	0.679	0.52	3.608	3.011
GTX0536PRED_006253-T1	1.304	0.565	2.463	2.259	0	0	0.637	0.665
GTX0536PRED_006254-T1	6.69	7.836	5.994	5.016	0	0	4.765	3.766
GTX0536PRED_006255-T1	1.034	1.327	1.479	0.916	0.323	0.46	0.555	0.383
GTX0536PRED_006256-T1	1.748	2.012	1.853	1.787	1.33	1.879	2.03	1.858
GTX0536PRED_006257-T1	0.175	0.736	0.942	0	0	0	0.185	1.388
GTX0536PRED_006258-T1	0	0	0	0	0	0	0	0.626
GTX0536PRED_006259-T1	0	0.141	0	0	0.818	0.837	0	0
GTX0536PRED_006259-T2	0.021	0.012	0.028	0.029	0.002	0.006	0.029	0.026
GTX0536PRED_006259-T3	1.06	0.628	1.014	1.357	0.192	0.453	0.953	0.857
GTX0536PRED_006260-T1	1.08	0.83	0.679	0.372	0.857	0.442	1.09	1.012
GTX0536PRED_006261-T1	5.259	7.249	10.606	12.449	17.651	19.382	9.774	4.699
GTX0536PRED_006262-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006263-T1	0.286	0.205	0.269	0.202	0.157	0.3	0.185	0.332
GTX0536PRED_006264-T1	1.338	1.462	2.037	2.119	0.409	0.551	0.548	0.596
GTX0536PRED_006265-T1	12.146	8.84	11.137	10.229	2.408	2.531	9.71	8.217
GTX0536PRED_006266-T1	0.097	0	0.177	0.09	0.096	0.067	0	0.034
GTX0536PRED_006267-T1	0	0	0.001	0	0	0	0.001	0.001
GTX0536PRED_006267-T2	2.501	2.779	2.769	2.483	0.014	0	1.814	1.815
GTX0536PRED_006268-T1	2.835	2.744	1.809	1.671	2.515	2.113	2.99	1.129
GTX0536PRED_006269-T1	1.838	2.53	1.751	2.132	0.243	0.566	1.47	2.423
GTX0536PRED_006269-T2	0	0	0	0	0.67	1.328	0.381	0
GTX0536PRED_006270-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006271-T1	0.492	0.686	0.181	0.581	0.454	0.375	0.317	0.515
GTX0536PRED_006272-T1	1.596	3.045	3.382	3.512	0.884	0.929	1.919	2.763
GTX0536PRED_006273-T1	3.402	3.232	2.623	3.189	2.84	3.25	3.092	3.133
GTX0536PRED_006274-T1	0.023	0.125	0.068	0.133	0.007	0.125	0	0.008
GTX0536PRED_006275-T1	1.921	1.259	2.546	1.972	1.5	1.365	1.272	1.247
GTX0536PRED_006276-T1	1.66	1.046	1.745	1.138	0.42	0.737	0.942	1.044
GTX0536PRED_006277-T1	0.689	0.423	0.424	0.417	0.1	0.338	0.283	0.405
GTX0536PRED_006278-T1	2.413	1.764	2.697	1.802	0.611	1.003	2.094	1.96
GTX0536PRED_006279-T1	1.579	0.858	1.28	1.498	1.095	1.45	1.43	1.121
GTX0536PRED_006280-T1	1.038	1.169	0.681	0.971	0.931	0.824	0.769	0.986
GTX0536PRED_006281-T1	6.269	6.758	4.416	1.727	1.386	1.699	3.952	3.943
GTX0536PRED_006282-T1	0.36	0.073	0.148	0.458	0.033	0	0.035	0
GTX0536PRED_006283-T1	0.109	0.845	1.419	1.082	0.842	0.992	0.925	0.441
GTX0536PRED_006284-T1	3.316	3.147	3.575	2.878	2.032	2.157	2.198	3.631
GTX0536PRED_006285-T1	0.794	0.742	1.204	1.098	0.315	0.788	0.789	0.627
GTX0536PRED_006286-T1	0	0	0	0	0	0	0	0.199
GTX0536PRED_006287-T1	3.151	2.145	2.427	2.076	1.068	1.204	2.298	2.242
GTX0536PRED_006288-T1	0.634	0.727	0.641	0.494	0.026	0.028	0.823	1.082
GTX0536PRED_006289-T1	4.989	4.505	4.225	3.951	1.251	2.671	3.023	2.303
GTX0536PRED_006290-T1	0.604	0.865	0.457	0.509	0.348	0.35	0.376	0.446
GTX0536PRED_006291-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006292-T1	0.11	0.19	0.196	0.091	0.388	0.301	1.884	2.059
GTX0536PRED_006293-T1	1.287	2.114	1.681	1.456	0	0.183	1.478	1.483
GTX0536PRED_006294-T1	0	0	0	0	0	0	0	4.11
GTX0536PRED_006295-T1	0.999	0.554	1.354	1.686	2.53	2.015	1.592	1.763
GTX0536PRED_006296-T1	0.729	1.042	0.784	0.922	0.742	0.742	0.743	0.844
GTX0536PRED_006297-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006297-T2	1.078	1.713	1.462	1.135	0.439	0.571	1.576	1.836
GTX0536PRED_006297-T3	0	0	0	0	0	0	0	0
GTX0536PRED_006298-T1	2.27	2.262	2.904	2.518	1.396	2.329	2.302	1.735
GTX0536PRED_006299-T1	1.454	1.281	1.639	1.049	1.4	1.698	0.818	1.633
GTX0536PRED_006300-T1	2.285	3.581	3.13	3.154	0.275	0.385	2.205	1.868
GTX0536PRED_006301-T1	0.86	1.266	1.237	1.095	0.29	0.337	0.726	0.615
GTX0536PRED_006302-T1	1.955	2.304	2.992	2.504	0.95	1.708	3.319	2.329
GTX0536PRED_006303-T1	1.497	2.746	2.78	2.329	0.61	0.764	1.763	2.891
GTX0536PRED_006303-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006304-T1	7.148	9.316	9.32	7.564	8.939	10.082	5.838	5.17
GTX0536PRED_006305-T1	10.108	7.743	7.597	7.512	0	0	6.004	6.284
GTX0536PRED_006306-T1	0	0.203	0	0.312	0.751	0.612	0	0.096
GTX0536PRED_006307-T1	33.455	52.411	41.543	35.096	0	0.595	41.688	20.605
GTX0536PRED_006308-T1	1.348	1.061	0.8	1.003	0.565	0.64	1.213	1.179
GTX0536PRED_006309-T1	11.115	14.491	11.346	16.163	0.082	0.043	8.071	6.858
GTX0536PRED_006310-T1	5.218	7.2	8.502	6.63	2.378	3.38	6.539	5.423
GTX0536PRED_006311-T1	1.272	0.962	1.843	1.224	4.045	5.038	1.093	1.022
GTX0536PRED_006312-T1	1.099	1.599	1.213	0.765	0.687	1.149	1.009	1.12
GTX0536PRED_006313-T1	2.035	1.692	1.85	1.458	0.099	0	0.001	0.301
GTX0536PRED_006313-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006313-T3	0	0	0	0	0	0.026	0.133	0
GTX0536PRED_006314-T1	2.863	2.897	3.943	3.671	1.644	1.731	2.51	2.327
GTX0536PRED_006315-T1	0	0	0	0	0	0.017	0.07	0.035
GTX0536PRED_006316-T1	0	0.419	0.683	0.34	0	0	0	0.127
GTX0536PRED_006316-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006317-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006317-T2	0.116	0.038	0.09	0.022	0.023	0	0.012	0.159
GTX0536PRED_006318-T1	2.403	1.849	2.013	1.687	0.326	0.295	1.089	0.931
GTX0536PRED_006319-T1	4.448	4.635	3.392	2.309	2.531	2.743	2.061	2.968
GTX0536PRED_006320-T1	0.423	0.294	0.123	0.146	0.618	0.441	0.311	1.521
GTX0536PRED_006321-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006322-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006323-T1	1.437	2.112	1.627	1.259	1.243	1.807	1.853	1.528
GTX0536PRED_006324-T1	0.259	1	0.425	0.775	0	0	0.415	0.134
GTX0536PRED_006325-T1	7.681	9.677	7.758	6.518	0.216	0.157	5.47	4.733
GTX0536PRED_006326-T1	4.583	5.324	5.752	5.051	1.231	1.48	3.938	2.998
GTX0536PRED_006327-T1	0	0	0	0.015	0.031	0	0	0.05
GTX0536PRED_006328-T1	0.123	0.067	0.034	0.029	0	0.127	0	0.16
GTX0536PRED_006329-T1	2.866	1.663	2.165	2.373	0.643	0.594	2.319	1.921
GTX0536PRED_006330-T1	0.042	0.046	0.047	0.013	0	0.118	0	0.163
GTX0536PRED_006330-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006331-T1	0.031	0.035	0.07	0	0.01	0	0	0.033
GTX0536PRED_006332-T1	2.259	1.975	2.449	2.479	0.901	1.472	1.285	2.113
GTX0536PRED_006333-T1	10.184	8.922	10.141	11.238	6.816	7.552	8.714	6.849
GTX0536PRED_006334-T1	2.007	3.022	2.385	2.397	2.02	2.165	2.193	2.349
GTX0536PRED_006335-T1	5.764	5.755	5.254	4.034	3.09	3.593	5.936	4.386
GTX0536PRED_006336-T1	0.937	1.001	1.001	0.849	0.737	1.32	0.118	1.762
GTX0536PRED_006337-T1	4.827	3.108	3.276	3.683	2.884	3.537	2.442	2.735
GTX0536PRED_006338-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006339-T1	49.725	32.273	39.315	30.02	11.768	8.184	33.933	22.823
GTX0536PRED_006339-T2	0	0	0.409	0	0	0	0.114	0.224
GTX0536PRED_006340-T1	0.859	0.629	0.822	0.312	0.103	0.132	0.369	0.399
GTX0536PRED_006341-T1	2.136	2.194	2.091	2.425	0.743	1.521	1.685	2.648
GTX0536PRED_006342-T1	0	0.82	0.206	0.43	0.275	0.385	0.302	0.482
GTX0536PRED_006343-T1	0	0	0	0	0	0	0	0.561
GTX0536PRED_006343-T2	0.148	0.395	0.698	0.119	0.586	0.837	0.317	0
GTX0536PRED_006344-T1	1.994	2.735	2.964	2.281	0	0	2.851	1.866
GTX0536PRED_006345-T1	0.112	0.273	0.329	0.105	0	0	0.4	0.406
GTX0536PRED_006346-T1	0.257	0.157	0.397	0.15	0.024	0	0.057	0.099
GTX0536PRED_006347-T1	0.021	0	0	0.02	0	0	0	0.011
GTX0536PRED_006348-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006349-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006350-T1	30.633	27.968	31.082	26.384	6.231	6.123	26.144	16.252
GTX0536PRED_006351-T1	0.282	0.393	0.643	0.564	0	0	0.626	0.535
GTX0536PRED_006352-T1	4.43	5.114	6.291	6.297	2.682	3.335	2.724	2.496
GTX0536PRED_006353-T1	29.367	16.461	22.096	19.439	9.444	10.06	9.618	16.588
GTX0536PRED_006354-T1	23.165	18.013	22.598	14.788	5.468	8.275	11.071	14.089
GTX0536PRED_006355-T1	0.505	0.986	0.31	0.159	0	0.236	0.121	0.298
GTX0536PRED_006355-T2	2.624	1.104	0.991	1.291	0.374	0.058	0.844	0.343
GTX0536PRED_006356-T1	9.462	8.418	10.529	8.322	0.953	1.964	9.107	6.589
GTX0536PRED_006357-T1	0	0	0	0	0	0	47.836	15.414
GTX0536PRED_006358-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006358-T2	0.509	0.467	0.351	0.417	0.842	0.997	0.273	0.871
GTX0536PRED_006358-T3	0	0	0	0	0	0	0	0
GTX0536PRED_006359-T1	1.25	1.291	0.785	1.015	0.604	0.942	0.596	0.726
GTX0536PRED_006360-T1	0.266	0.251	0.628	0.319	0	0	1.427	1.311
GTX0536PRED_006361-T1	1.847	1.245	1.055	3.104	0	0	10.752	17.506
GTX0536PRED_006362-T1	3.215	3.306	2.373	1.726	0	0	1.817	0.719
GTX0536PRED_006363-T1	5.318	4.764	7.416	5.819	2.384	2.746	5.808	4.908
GTX0536PRED_006364-T1	1.768	1.832	1.637	1.281	0.513	0.623	1.585	1.385
GTX0536PRED_006364-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006365-T1	11.31	8.532	9.582	7.924	1.797	1.728	9.047	6.429
GTX0536PRED_006366-T1	1.524	1.513	1.682	2.196	1.55	2.951	1.796	1.448
GTX0536PRED_006367-T1	1.499	1.121	1.44	0.915	0.119	0.439	1.385	1.438
GTX0536PRED_006368-T1	2.771	3.251	2.85	3.04	1.718	2.249	2.874	2.01
GTX0536PRED_006369-T1	0	0.029	0	0	0	0	0	0
GTX0536PRED_006370-T1	0	0	0	0	0.153	0.009	0	0.194
GTX0536PRED_006371-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006372-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006373-T1	0	0	0	0	0.011	0.011	0	0
GTX0536PRED_006374-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006375-T1	0.399	0.605	0.438	0.693	0	0	0	0
GTX0536PRED_006376-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006377-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006378-T1	3.165	2.312	2.209	2.525	0.143	0.14	1.472	0.89
GTX0536PRED_006379-T1	2.053	2.268	2.807	1.164	0	0	1.827	3.452
GTX0536PRED_006380-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006381-T1	5.634	5.078	1.594	1.686	3.237	3.012	5.34	2.735
GTX0536PRED_006382-T1	0.089	0.584	0.392	0.167	0	0	0.763	1.081
GTX0536PRED_006382-T2	0.612	0.09	0.586	0.649	0	0	1.422	0.812
GTX0536PRED_006382-T3	0	0	0	0	0.501	0.999	0	0.048
GTX0536PRED_006383-T1	0	0	0	0	0	0	5.489	8.872
GTX0536PRED_006384-T1	5.658	6.104	7.716	6.371	0	0	6.778	6.843
GTX0536PRED_006385-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006386-T1	1.93	1.552	2.459	1.802	0.219	0.524	1.264	1.012
GTX0536PRED_006386-T2	0	0.102	0.026	0	0	0	0.026	0.071
GTX0536PRED_006387-T1	0.079	0.182	0.044	0.104	0.047	0.091	0.093	0.092
GTX0536PRED_006388-T1	0.255	0.14	0.264	0.254	0.19	0.2	0.034	0.134
GTX0536PRED_006389-T1	0.569	1.15	0.613	0.433	0.145	0.381	0.747	0.511
GTX0536PRED_006389-T2	0.43	0.099	0.325	0.128	0.632	0.785	0.462	0.192
GTX0536PRED_006390-T1	0.594	1.07	1.012	0.934	0	0	0.724	0.567
GTX0536PRED_006391-T1	4.689	4.222	5.016	4.061	3.685	4.175	4.669	4.274
GTX0536PRED_006392-T1	4.015	3.777	3.809	3.078	2.054	2.536	3.707	3.528
GTX0536PRED_006393-T1	192.128	143.584	167.514	132.354	85.814	112.48	154.842	122.249
GTX0536PRED_006394-T1	1.996	2.516	2.395	1.98	0.108	0.065	1.58	0.949
GTX0536PRED_006395-T1	0.016	0.09	0.054	0.046	0	0	0.07	0.034
GTX0536PRED_006395-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006396-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006397-T1	0.032	0	0	0	0	0	0	0.033
GTX0536PRED_006398-T1	0	0	0	0	0	0.305	0	0
GTX0536PRED_006399-T1	0	0	0	0	0.583	0	0	0
GTX0536PRED_006400-T1	0	0	0	0	1.873	1.276	2.349	1.963
GTX0536PRED_006401-T1	4.065	6.35	6.913	7.551	0.254	0	7.389	6.019
GTX0536PRED_006402-T1	7.174	4.036	7.898	5.541	7.128	8.578	6.134	6.618
GTX0536PRED_006403-T1	1.61	0.887	1.867	2.075	1.675	1.158	1.197	0.559
GTX0536PRED_006404-T1	2.034	5.317	5.026	2.949	0	0	5.345	3.254
GTX0536PRED_006405-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006406-T1	0	0	0	0	0	0	0	0.127
GTX0536PRED_006407-T1	0	0	0	0	1.437	1.926	1.28	0
GTX0536PRED_006408-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006409-T1	0	0	0	0	0	0	0.094	0.029
GTX0536PRED_006410-T1	3.716	4.045	3.952	3.789	0.494	0.9	4.155	3.528
GTX0536PRED_006411-T1	1.382	0.537	0.493	0.495	0	0	0.873	0.663
GTX0536PRED_006412-T1	0	0	0	0	0	0	0	1.005
GTX0536PRED_006413-T1	30.594	31.315	37.664	23.622	3.889	3.494	32.007	23.107
GTX0536PRED_006414-T1	3.51	4.653	5.1	1.968	1.785	1.593	4.384	1.925
GTX0536PRED_006415-T1	0.878	0.585	0.823	0.588	0.304	0.097	0.543	0.519
GTX0536PRED_006416-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006417-T1	1.022	0.796	0.527	1.053	0	0	0.578	0.995
GTX0536PRED_006418-T1	0	0	0	0	0	0	0	6.025
GTX0536PRED_006419-T1	1.067	1.557	2.216	1.532	0	0	0.559	1.016
GTX0536PRED_006420-T1	2.753	3.121	5.841	5.414	0.375	0.614	3.024	2.697
GTX0536PRED_006421-T1	9.011	7.55	5.184	5.366	0	0	5.434	6.29
GTX0536PRED_006422-T1	2.68	3.829	2.585	2.806	0.919	0.693	3.045	2.03
GTX0536PRED_006423-T1	5.351	5.244	7.224	6.446	1.2	1.536	5.405	5.398
GTX0536PRED_006424-T1	1.809	1.961	2.462	2.809	0.422	0.748	2.654	3.154
GTX0536PRED_006425-T1	0.18	0.228	0.107	0.195	0.138	0.058	0.268	0.19
GTX0536PRED_006426-T1	3.157	4.087	3.274	2.901	0.473	0.857	3.159	2.338
GTX0536PRED_006427-T1	0.918	0.505	0.787	0.596	0	0	1.176	0.696
GTX0536PRED_006428-T1	0.399	0.415	0.439	0.334	0.125	0.328	0.135	0.463
GTX0536PRED_006429-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006430-T1	0	0	0	0	0	0	1.094	0.536
GTX0536PRED_006431-T1	0	0	0	0	0	0	0	0.086
GTX0536PRED_006432-T1	0	0	0	0	0	0	2.158	1.541
GTX0536PRED_006433-T1	0	0	0	0	0.48	0	14.563	8.377
GTX0536PRED_006434-T1	0	0.033	0	0	0	0	3.511	3.851
GTX0536PRED_006434-T2	0	0	0	0	0	0	5.175	5.246
GTX0536PRED_006435-T1	3.093	4.303	0.441	0.618	0	0	1.149	0.763
GTX0536PRED_006436-T1	0.016	0	0.624	0.015	1.608	1.73	1.979	2.599
GTX0536PRED_006437-T1	0	0	0.045	0	0	0	0	0.084
GTX0536PRED_006438-T1	0	0	0	0	0	0	321.805	173.289
GTX0536PRED_006439-T1	0	0	0	0	0	0	12.399	7.964
GTX0536PRED_006440-T1	0.232	0	0.252	0	0	0	2.339	4.454
GTX0536PRED_006441-T1	0	0	0	0	0	0	0.194	0
GTX0536PRED_006442-T1	0.118	0.65	0.408	0.188	0	0	0	0
GTX0536PRED_006443-T1	0.093	0.205	0.129	0.044	0.023	0	1.819	2.597
GTX0536PRED_006444-T1	37.24	49.359	78.716	73.25	0	0	25.72	26.547
GTX0536PRED_006445-T1	20.353	24.801	40.041	31.352	0	0	24.889	20.44
GTX0536PRED_006446-T1	6.05	8.961	10.733	10.805	0	0	12.019	9.46
GTX0536PRED_006447-T1	75.902	76.172	103.789	97.001	0	0	62.015	47.088
GTX0536PRED_006448-T1	53.588	57.441	76.896	70.465	0	0	38.84	36.127
GTX0536PRED_006449-T1	0.201	0.129	0.499	0.33	0	0	14.558	11.332
GTX0536PRED_006450-T1	34.077	37.159	48.854	31.276	0	0	7.83	6.284
GTX0536PRED_006451-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006452-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006453-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006454-T1	0	0	0	0	0	0	8.034	11.402
GTX0536PRED_006455-T1	0	0	0	0	0	0	321.805	173.289
GTX0536PRED_006456-T1	0	0	0.224	0	0	0	0	0
GTX0536PRED_006457-T1	0	0	0	0	0	0	0	0
GTX0536PRED_006458-T1	2.922	2.862	2.598	2.709	2.513	4.463	4.022	6.226
GTX0536PRED_006459-T1	6.352	4.882	8.135	6.359	2.918	4.018	5.088	5.521
GTX0536PRED_006459-T2	0	0	0	0	0	0	0	0
GTX0536PRED_006460-T1	1.959	3.733	1.905	1.367	0	0	1.009	1.849
GTX0536PRED_006461-T1	0	0	0	0	1.894	2.28	0	0.47
GTX0536PRED_006462-T1	2.661	3.456	2.906	2.077	0	0	1.67	1.688
GTX0536PRED_006463-T1	1.193	1.5	1.442	1.332	0.545	0.574	1.485	1.096
GTX0536PRED_006464-T1	0.241	0.187	0.162	0.176	0	0.05	0.055	0.171
GTX0536PRED_006465-T1	0.668	1.42	1.676	1.547	0	0	0.153	0.695
GTX0536PRED_006466-T1	9.899	8.837	6.644	5.807	1.16	1.286	17.978	9.833
GTX0536PRED_006466-T2	0	0	0	0	0	0	0.231	0
GTX0536PRED_006467-T1	0.753	0.668	0.628	0.385	0.513	0.18	0.426	0.251
GTX0536PRED_006468-T1	0.899	0.831	0.607	0.833	0.171	0.269	0.683	0.732
GTX0536PRED_006469-T1	7.447	10.968	9.898	7.89	1.334	3.408	3.467	4.994
GTX0536PRED_006470-T1	0.714	0.582	1.037	0.959	0.32	0.269	0.716	0.67
